Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
pafcio,2019-08-07 17:45:05,00:21:46,Autoplayed: user action: None; ,Przyjaciele: Sezon 7: Ten z prawdą o Londynie (Odcinek 16),,Netflix Opera Other,00:21:52,Not latest view,PL (Poland)
pafcio,2019-08-07 17:22:53,00:21:57,,Przyjaciele: Sezon 7: Ten z nowym mózgiem Joeya (Odcinek 15),,Netflix Opera Other,00:22:24,Not latest view,PL (Poland)
pafcio,2019-08-07 17:20:35,00:00:05,,Designated Survivor: Sezon 2: Minął rok (Odcinek 1),,Netflix Opera Other,00:01:00,Not latest view,PL (Poland)
pafcio,2019-08-07 16:11:18,00:40:26,Autoplayed: user action: None; ,Designated Survivor: Sezon 1: Szykuj się na cios (Odcinek 21),,Netflix Opera Other,00:40:57,00:40:57,PL (Poland)
pafcio,2019-08-07 15:25:41,00:40:44,,Designated Survivor: Sezon 1: Sensacyjna wiadomość (Odcinek 20),,Netflix Opera Other,00:40:43,00:40:43,PL (Poland)
pafcio,2019-08-07 11:09:31,00:00:04,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 7: Ten z nowym mózgiem Joeya (Odcinek 15),,Netflix Opera Other,00:00:05,Not latest view,PL (Poland)
pafcio,2019-08-07 10:47:24,00:21:52,Autoplayed: user action: None; ,"Przyjaciele: Sezon 7: Ten, w którym wszystkim stuka trzydziestka (Odcinek 14)",,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-07 10:27:14,00:09:02,,"Przyjaciele: Sezon 7: Ten, w którym Rosita umiera (Odcinek 13)",,Netflix Opera Other,00:21:54,Not latest view,PL (Poland)
pafcio,2019-08-07 06:33:58,00:00:59,,"Przyjaciele: Sezon 7: Ten, w którym Rosita umiera (Odcinek 13)",,Netflix Opera Other,00:12:59,Not latest view,PL (Poland)
pafcio,2019-08-07 05:41:04,00:11:34,,"Przyjaciele: Sezon 7: Ten, w którym Rosita umiera (Odcinek 13)",,Netflix Opera Other,00:12:07,Not latest view,PL (Poland)
pafcio,2019-08-07 05:40:49,00:00:12,,"Przyjaciele: Sezon 7: Ten, w którym nie śpią całą noc (Odcinek 12)",,Netflix Opera Other,00:18:23,Not latest view,PL (Poland)
pafcio,2019-08-06 20:59:10,00:00:01,Autoplayed: user action: None; ,Designated Survivor: Sezon 1: Sensacyjna wiadomość (Odcinek 20),,Netflix Opera Other,00:00:58,Not latest view,PL (Poland)
pafcio,2019-08-06 20:12:53,00:40:09,,Designated Survivor: Sezon 1: Trudny sojusz (Odcinek 19),,Netflix Opera Other,00:40:58,00:40:58,PL (Poland)
pafcio,2019-08-06 20:10:56,00:00:58,,Designated Survivor: Sezon 1: Jak Łazarz (Odcinek 18),,Netflix Opera Other,00:41:27,00:41:27,PL (Poland)
pafcio,2019-08-06 20:10:41,00:00:11,,Designated Survivor: Sezon 1: Dziewiąty sędzia (Odcinek 17),,Netflix Opera Other,00:41:02,00:41:02,PL (Poland)
pafcio,2019-08-06 20:10:32,00:00:05,,Designated Survivor: Sezon 1: Jak Łazarz (Odcinek 18),,Netflix Opera Other,00:00:05,Not latest view,PL (Poland)
pafcio,2019-08-06 18:05:07,00:41:27,,Designated Survivor: Sezon 1: Jak Łazarz (Odcinek 18),,Netflix Opera Other,00:41:22,Not latest view,PL (Poland)
pafcio,2019-08-06 17:39:13,00:25:17,,Designated Survivor: Sezon 1: Dziewiąty sędzia (Odcinek 17),,Netflix Opera Other,00:41:47,Not latest view,PL (Poland)
pafcio,2019-08-06 17:39:05,00:00:05,,Designated Survivor: Sezon 1: Jak Łazarz (Odcinek 18),,Netflix Opera Other,00:00:52,Not latest view,PL (Poland)
pafcio,2019-08-06 17:36:08,00:00:05,,"Przyjaciele: Sezon 7: Ten, w którym nie śpią całą noc (Odcinek 12)",,Netflix Opera Other,00:18:17,Not latest view,PL (Poland)
pafcio,2019-08-06 16:41:48,00:41:01,,Designated Survivor: Sezon 1: Dziewiąty sędzia (Odcinek 17),,Netflix Opera Other,00:41:49,Not latest view,PL (Poland)
pafcio,2019-08-06 15:37:43,00:18:13,,"Przyjaciele: Sezon 7: Ten, w którym nie śpią całą noc (Odcinek 12)",,Netflix Opera Other,00:18:13,Not latest view,PL (Poland)
pafcio,2019-08-06 15:37:33,00:00:08,,"Przyjaciele: Sezon 7: Ten, w którym Rosita umiera (Odcinek 13)",,Netflix Opera Other,00:00:08,Not latest view,PL (Poland)
pafcio,2019-08-06 15:37:09,00:00:04,,"Przyjaciele: Sezon 7: Ten, w którym wszystkim stuka trzydziestka (Odcinek 14)",,Netflix Opera Other,00:00:00,Not latest view,PL (Poland)
pafcio,2019-08-06 07:04:15,00:00:01,,Designated Survivor: Sezon 1: Dziewiąty sędzia (Odcinek 17),,Netflix Opera Other,00:00:49,Not latest view,PL (Poland)
pafcio,2019-08-06 06:48:59,00:15:14,,Designated Survivor: Sezon 1: Partyjne podziały (Odcinek 16),,Netflix Opera Other,00:41:21,00:41:21,PL (Poland)
pafcio,2019-08-06 05:17:22,00:20:21,,Designated Survivor: Sezon 1: Partyjne podziały (Odcinek 16),,Netflix Opera Other,00:26:07,Not latest view,PL (Poland)
pafcio,2019-08-06 05:16:54,00:00:25,,Designated Survivor: Sezon 1: Dziewiąty sędzia (Odcinek 17),,Netflix Opera Other,00:01:01,Not latest view,PL (Poland)
pafcio,2019-08-05 20:34:11,00:14:36,,"Przyjaciele: Sezon 7: Ten, w którym wszystkim stuka trzydziestka (Odcinek 14)",,Netflix Opera Other,00:14:36,Not latest view,PL (Poland)
pafcio,2019-08-05 20:19:19,00:00:37,,Designated Survivor: Sezon 1: Dziewiąty sędzia (Odcinek 17),,Netflix Opera Other,00:00:37,Not latest view,PL (Poland)
pafcio,2019-08-05 19:45:17,00:03:46,,"Przyjaciele: Sezon 7: Ten, w którym Rosita umiera (Odcinek 13)",,Netflix Opera Other,00:21:40,Not latest view,PL (Poland)
pafcio,2019-08-03 03:42:46,00:18:09,,"Przyjaciele: Sezon 7: Ten, w którym Rosita umiera (Odcinek 13)",,Netflix Opera Other,00:17:56,Not latest view,PL (Poland)
pafcio,2019-08-02 20:28:21,00:00:01,Autoplayed: user action: None; ,Designated Survivor: Sezon 1: Dziewiąty sędzia (Odcinek 17),,Netflix Opera Other,00:00:49,Not latest view,PL (Poland)
pafcio,2019-08-02 19:40:15,00:40:33,,Designated Survivor: Sezon 1: Partyjne podziały (Odcinek 16),,Netflix Opera Other,00:41:22,Not latest view,PL (Poland)
pafcio,2019-08-02 19:17:31,00:21:52,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 7: Ten, w którym nie śpią całą noc (Odcinek 12)",,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-02 19:09:21,00:07:57,,Przyjaciele: Sezon 7: Ten z sernikiem (Odcinek 11),,Netflix Opera Other,00:21:54,Not latest view,PL (Poland)
pafcio,2019-08-02 18:17:24,00:00:03,Autoplayed: user action: None; ,Designated Survivor: Sezon 1: Partyjne podziały (Odcinek 16),,Netflix Opera Other,00:00:49,Not latest view,PL (Poland)
pafcio,2019-08-02 17:18:49,00:41:55,,Designated Survivor: Sezon 1: Sto lat (Odcinek 15),,Netflix Opera Other,00:42:40,00:42:40,PL (Poland)
pafcio,2019-08-02 05:15:22,00:13:26,,Przyjaciele: Sezon 7: Ten z sernikiem (Odcinek 11),,Netflix Opera Other,00:13:58,Not latest view,PL (Poland)
pafcio,2019-08-02 05:01:41,00:13:36,,Przyjaciele: Sezon 7: Ten ze świątecznym pancernikiem (Odcinek 10),,Netflix Opera Other,00:21:50,Not latest view,PL (Poland)
pafcio,2019-08-02 05:00:38,00:00:57,,Przyjaciele: Sezon 7: Ten z cukierkami (Odcinek 9),,Netflix Opera Other,00:20:54,Not latest view,PL (Poland)
pafcio,2019-08-02 05:00:01,00:00:33,,"Przyjaciele: Sezon 7: Ten, w którym Chandler nie lubi psów (Odcinek 8)",,Netflix Opera Other,00:00:33,Not latest view,PL (Poland)
pafcio,2019-08-01 16:48:12,00:09:03,,Przyjaciele: Sezon 7: Ten ze świątecznym pancernikiem (Odcinek 10),,Chrome PC (Cadmium),00:09:04,Not latest view,PL (Poland)
pafcio,2019-08-01 16:17:39,00:21:51,,Przyjaciele: Sezon 7: Ten z cukierkami (Odcinek 9),,Chrome PC (Cadmium),00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-01 16:15:04,00:02:30,,"Przyjaciele: Sezon 7: Ten, w którym Chandler nie lubi psów (Odcinek 8)",,Chrome PC (Cadmium),00:21:50,Not latest view,PL (Poland)
pafcio,2019-08-01 14:36:41,00:04:30,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 7: Ten, w którym Chandler nie lubi psów (Odcinek 8)",,Chrome PC (Cadmium),00:19:22,Not latest view,PL (Poland)
pafcio,2019-08-01 05:15:28,00:00:03,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Sto lat (Odcinek 15),,Netflix Opera Other,00:00:45,Not latest view,PL (Poland)
pafcio,2019-08-01 04:55:05,00:20:16,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Naczelny dowódca sił zbrojnych (Odcinek 14),,Netflix Opera Other,00:40:43,00:40:43,PL (Poland)
pafcio,2019-08-01 04:54:48,00:00:02,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Sto lat (Odcinek 15),,Netflix Opera Other,00:00:42,Not latest view,PL (Poland)
pafcio,2019-07-31 20:28:07,00:00:02,,Designated Survivor: Sezon 1: Sto lat (Odcinek 15),,Netflix Opera Other,00:00:40,Not latest view,PL (Poland)
pafcio,2019-07-31 19:17:43,00:39:59,,Designated Survivor: Sezon 1: Naczelny dowódca sił zbrojnych (Odcinek 14),,Netflix Opera Other,00:40:46,Not latest view,PL (Poland)
pafcio,2019-07-31 18:26:06,00:41:12,,Designated Survivor: Sezon 1: Ruch wyprzedzający (Odcinek 13),,Netflix Opera Other,00:41:19,00:41:19,PL (Poland)
pafcio,2019-07-31 17:56:35,00:28:55,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Koniec początku (Odcinek 12),,Netflix Opera Other,00:41:50,00:41:50,PL (Poland)
pafcio,2019-07-31 17:55:50,00:00:29,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Naczelny dowódca sił zbrojnych (Odcinek 14),,Netflix Opera Other,00:00:25,Not latest view,PL (Poland)
pafcio,2019-07-31 17:43:55,00:11:32,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 7: Ten, w którym Chandler nie lubi psów (Odcinek 8)",,Netflix Opera Other,00:14:54,Not latest view,PL (Poland)
pafcio,2019-07-31 16:41:24,00:04:54,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 7: Ten, w którym Chandler nie lubi psów (Odcinek 8)",,Chrome PC (Cadmium),00:05:24,Not latest view,PL (Poland)
pafcio,2019-07-31 16:18:59,00:22:10,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 7: Ten z biblioteką i książką Rossa (Odcinek 7),,Chrome PC (Cadmium),00:21:49,Not latest view,PL (Poland)
pafcio,2019-07-31 16:02:07,00:16:46,,Przyjaciele: Sezon 7: Ten z partnerską drzemką (Odcinek 6),,Chrome PC (Cadmium),00:21:52,Not latest view,PL (Poland)
pafcio,2019-07-31 08:32:29,00:04:36,,Przyjaciele: Sezon 7: Ten z partnerską drzemką (Odcinek 6),,Chrome PC (Cadmium),00:05:07,Not latest view,PL (Poland)
pafcio,2019-07-31 07:47:54,00:21:23,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 7: Ten ze zdjęciem zaręczynowym (Odcinek 5),,Chrome PC (Cadmium),00:21:52,Not latest view,PL (Poland)
pafcio,2019-07-31 07:04:17,00:22:33,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 7: Ten z asystentem Rachel (Odcinek 4),,Chrome PC (Cadmium),00:21:51,Not latest view,PL (Poland)
pafcio,2019-07-31 06:16:12,00:21:13,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 7: Ten z ciasteczkami Phoebe (Odcinek 3),,Chrome PC (Cadmium),00:21:13,Not latest view,PL (Poland)
pafcio,2019-07-30 18:52:58,00:21:51,,Przyjaciele: Sezon 7: Ten z książką Rachel (Odcinek 2),,Chrome PC (Cadmium),00:21:52,Not latest view,PL (Poland)
pafcio,2019-07-30 18:30:56,00:21:51,,Przyjaciele: Sezon 7: Ten ze złością Moniki (Odcinek 1),,Chrome PC (Cadmium),00:21:52,Not latest view,PL (Poland)
pafcio,2019-07-30 17:20:52,00:21:52,,Przyjaciele: Sezon 6: Ten z oświadczynami: część 2 (Odcinek 25),,Chrome PC (Cadmium),00:21:53,Not latest view,PL (Poland)
pafcio,2019-07-30 16:58:38,00:21:24,,Przyjaciele: Sezon 6: Ten z oświadczynami: część 1 (Odcinek 24),,Chrome PC (Cadmium),00:21:24,Not latest view,PL (Poland)
pafcio,2019-07-30 16:24:46,00:22:41,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z pierścionkiem (Odcinek 23),,Chrome PC (Cadmium),00:22:03,Not latest view,PL (Poland)
pafcio,2019-07-30 15:59:01,00:22:01,,"Przyjaciele: Sezon 6: Ten, w którym Paul jest prawdziwym facetem (Odcinek 22)",,Chrome PC (Cadmium),00:22:02,Not latest view,PL (Poland)
pafcio,2019-07-30 15:49:55,00:06:58,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 6: Ten, w którym Ross poznaje tatę Elizabeth (Odcinek 21)",,Chrome PC (Cadmium),00:22:07,Not latest view,PL (Poland)
pafcio,2019-07-30 08:14:39,00:15:30,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 6: Ten, w którym Ross poznaje tatę Elizabeth (Odcinek 21)",,Chrome PC (Cadmium),00:15:11,Not latest view,PL (Poland)
pafcio,2019-07-30 07:39:51,00:19:26,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z Mac i CHEESE (Odcinek 20),,Chrome PC (Cadmium),00:21:52,Not latest view,PL (Poland)
pafcio,2019-07-30 06:41:13,00:02:41,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z Mac i CHEESE (Odcinek 20),,Chrome PC (Cadmium),00:02:31,Not latest view,PL (Poland)
pafcio,2019-07-30 06:20:45,00:18:30,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Ruch wyprzedzający (Odcinek 13),,Chrome PC (Cadmium),00:41:22,Not latest view,PL (Poland)
pafcio,2019-07-29 05:58:38,00:08:19,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Ruch wyprzedzający (Odcinek 13),,Chrome PC (Cadmium),00:23:48,Not latest view,PL (Poland)
pafcio,2019-07-29 04:13:23,00:15:50,Autoplayed: user action: None; ,Designated Survivor: Sezon 1: Ruch wyprzedzający (Odcinek 13),,Chrome PC (Cadmium),00:15:29,Not latest view,PL (Poland)
pafcio,2019-07-29 03:40:07,00:28:49,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Koniec początku (Odcinek 12),,Chrome PC (Cadmium),00:41:52,Not latest view,PL (Poland)
pafcio,2019-07-28 09:50:36,00:28:13,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Koniec początku (Odcinek 12),,Netflix Opera Other,00:13:42,Not latest view,PL (Poland)
pafcio,2019-07-28 09:49:32,00:00:48,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z Mac i CHEESE (Odcinek 20),,Netflix Opera Other,00:11:49,Not latest view,PL (Poland)
pafcio,2019-07-28 09:43:23,00:00:01,,Designated Survivor: Sezon 1: Koniec początku (Odcinek 12),,Netflix Opera Other,00:00:53,Not latest view,PL (Poland)
pafcio,2019-07-28 09:03:07,00:39:53,Autoplayed: user action: None; ,Designated Survivor: Sezon 1: Wojownicy (Odcinek 11),,Netflix Opera Other,00:41:02,00:41:02,PL (Poland)
pafcio,2019-07-28 08:39:41,00:23:19,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Przysięga (Odcinek 10),,Netflix Opera Other,00:41:22,00:41:22,PL (Poland)
pafcio,2019-07-28 08:09:00,00:17:23,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Przysięga (Odcinek 10),,Netflix Opera Other,00:18:06,Not latest view,PL (Poland)
pafcio,2019-07-28 06:12:41,00:00:03,Autoplayed: user action: None; ,Designated Survivor: Sezon 1: Przysięga (Odcinek 10),,Netflix Opera Other,00:00:45,Not latest view,PL (Poland)
pafcio,2019-07-28 05:44:31,00:27:47,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Plan (Odcinek 9),,Netflix Opera Other,00:42:39,00:42:39,PL (Poland)
pafcio,2019-07-27 20:06:57,00:43:53,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Plan (Odcinek 9),,Netflix Opera Other,00:42:33,Not latest view,PL (Poland)
pafcio,2019-07-27 10:10:10,00:00:02,,Designated Survivor: Sezon 1: Plan (Odcinek 9),,Netflix Opera Other,00:00:40,Not latest view,PL (Poland)
pafcio,2019-07-27 09:23:48,00:43:23,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Wyniki (Odcinek 8),,Netflix Opera Other,00:42:36,00:42:36,PL (Poland)
pafcio,2019-07-27 09:16:50,00:06:24,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z Mac i CHEESE (Odcinek 20),,Netflix Opera Other,00:11:02,Not latest view,PL (Poland)
pafcio,2019-07-27 06:46:39,00:00:43,,Designated Survivor: Sezon 1: Wyniki (Odcinek 8),,Netflix Opera Other,00:01:20,Not latest view,PL (Poland)
pafcio,2019-07-27 06:02:27,00:40:18,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Zdrajca (Odcinek 7),,Netflix Opera Other,00:42:22,00:42:22,PL (Poland)
pafcio,2019-07-27 06:01:59,00:00:25,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Plan (Odcinek 9),,Netflix Opera Other,00:01:03,Not latest view,PL (Poland)
pafcio,2019-07-26 21:22:02,00:42:03,,Designated Survivor: Sezon 1: Wyniki (Odcinek 8),,Netflix Opera Other,00:42:40,Not latest view,PL (Poland)
pafcio,2019-07-26 20:34:27,00:42:23,,Designated Survivor: Sezon 1: Zdrajca (Odcinek 7),,Netflix Opera Other,00:42:12,Not latest view,PL (Poland)
pafcio,2019-07-26 20:24:57,00:09:23,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Przesłuchanie (Odcinek 6),,Netflix Opera Other,00:42:36,00:42:36,PL (Poland)
pafcio,2019-07-26 20:22:43,00:00:18,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Zdrajca (Odcinek 7),,Netflix Opera Other,00:00:57,Not latest view,PL (Poland)
pafcio,2019-07-26 20:00:34,00:04:40,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z Mac i CHEESE (Odcinek 20),,Netflix Opera Other,00:04:40,Not latest view,PL (Poland)
pafcio,2019-07-26 19:38:42,00:21:38,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z lodówką Joeya (Odcinek 19),,Netflix Opera Other,00:21:39,Not latest view,PL (Poland)
pafcio,2019-07-26 19:18:49,00:19:45,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 6: Ten, w którym Ross umawia się ze studentką (Odcinek 18)",,Netflix Opera Other,00:21:49,Not latest view,PL (Poland)
pafcio,2019-07-26 18:33:01,00:00:02,Autoplayed: user action: None; ,Designated Survivor: Sezon 1: Zdrajca (Odcinek 7),,Netflix Opera Other,00:00:40,Not latest view,PL (Poland)
pafcio,2019-07-26 17:46:15,00:45:19,,Designated Survivor: Sezon 1: Przesłuchanie (Odcinek 6),,Netflix Opera Other,00:42:39,Not latest view,PL (Poland)
pafcio,2019-07-26 16:54:16,00:40:57,,Designated Survivor: Sezon 1: Misja (Odcinek 5),,Netflix Opera Other,00:41:39,00:41:39,PL (Poland)
pafcio,2019-07-26 16:09:58,00:23:14,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Wróg (Odcinek 4),,Netflix Opera Other,00:42:36,00:42:36,PL (Poland)
pafcio,2019-07-26 16:09:47,00:00:08,Autoplayed: user action: Unspecified; ,Designated Survivor: Sezon 1: Misja (Odcinek 5),,Netflix Opera Other,00:00:08,Not latest view,PL (Poland)
pafcio,2019-07-26 05:30:11,00:02:31,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 6: Ten, w którym Ross umawia się ze studentką (Odcinek 18)",,Chrome PC (Cadmium),00:02:59,Not latest view,PL (Poland)
pafcio,2019-07-26 05:27:09,00:02:47,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z unagi (Odcinek 17),,Chrome PC (Cadmium),00:21:52,Not latest view,PL (Poland)
pafcio,2019-07-26 03:37:42,00:18:54,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z unagi (Odcinek 17),,Chrome PC (Cadmium),00:19:22,Not latest view,PL (Poland)
pafcio,2019-07-26 03:35:41,00:01:54,,"Przyjaciele: Sezon 6: Ten, który mógł być: część 2 (Odcinek 16)",,Chrome PC (Cadmium),00:21:53,Not latest view,PL (Poland)
pafcio,2019-07-25 23:09:26,00:00:05,Autoplayed: user action: Unspecified; ,Czarne lustro: Sezon 4: Krokodyl (Odcinek 3),,Netflix Opera Other,00:57:56,00:57:56,PL (Poland)
pafcio,2019-07-25 23:08:05,00:00:19,Autoplayed: user action: Unspecified; ,Czarne lustro: Sezon 4: Arkangel (Odcinek 2),,Netflix Opera Other,00:51:44,00:51:44,PL (Poland)
pafcio,2019-07-25 23:07:09,00:00:09,Autoplayed: user action: Unspecified; ,Czarne lustro: Sezon 4: USS Callister (Odcinek 1),,Netflix Opera Other,01:16:19,01:16:19,PL (Poland)
pafcio,2019-07-25 23:06:57,00:00:01,Autoplayed: user action: None; ,Czarne lustro: Sezon 4: USS Callister (Odcinek 1),,Netflix Opera Other,00:00:24,Not latest view,PL (Poland)
pafcio,2019-07-25 23:06:39,00:00:12,Autoplayed: user action: Unspecified; ,"Czarne lustro: Sezon 5: Rachel, Jack i Ashley Too (Odcinek 3)",,Netflix Opera Other,01:06:58,01:06:58,PL (Poland)
pafcio,2019-07-25 05:19:26,00:20:18,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 6: Ten, który mógł być: część 2 (Odcinek 16)",,Chrome PC (Cadmium),00:20:00,Not latest view,PL (Poland)
pafcio,2019-07-25 03:56:14,00:00:04,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 6: Ten, który mógł być: część 2 (Odcinek 16)",,Chrome PC (Cadmium),00:00:04,Not latest view,PL (Poland)
pafcio,2019-07-25 03:31:50,00:18:16,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 6: Ten, który mógł być: część 1 (Odcinek 15)",,Chrome PC (Cadmium),00:21:51,Not latest view,PL (Poland)
pafcio,2019-07-24 19:20:22,00:53:10,Autoplayed: user action: Unspecified; ,Clear and Present Danger,,Netflix Opera Other,02:16:30,02:16:30,PL (Poland)
pafcio,2019-07-24 16:56:36,00:03:06,,"Przyjaciele: Sezon 6: Ten, który mógł być: część 1 (Odcinek 15)",,Chrome PC (Cadmium),00:03:35,Not latest view,PL (Poland)
pafcio,2019-07-24 16:48:03,00:08:21,,"Przyjaciele: Sezon 6: Ten, w którym Chandler nie płacze (Odcinek 14)",,Chrome PC (Cadmium),00:21:57,Not latest view,PL (Poland)
pafcio,2019-07-24 05:22:06,00:13:12,,"Przyjaciele: Sezon 6: Ten, w którym Chandler nie płacze (Odcinek 14)",,Chrome PC (Cadmium),00:13:41,Not latest view,PL (Poland)
pafcio,2019-07-24 05:19:55,00:01:53,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z siostrą Rachel (Odcinek 13),,Chrome PC (Cadmium),00:21:25,Not latest view,PL (Poland)
pafcio,2019-07-24 03:38:15,00:20:47,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 6: Ten z siostrą Rachel (Odcinek 13),,Chrome PC (Cadmium),00:21:02,Not latest view,PL (Poland)
pafcio,2019-07-23 19:45:50,01:06:36,Autoplayed: user action: Unspecified; ,Clear and Present Danger,,Netflix Opera Other,01:36:24,Not latest view,PL (Poland)
pafcio,2019-07-23 07:02:50,00:00:04,Autoplayed: user action: Unspecified; ,Clear and Present Danger,,Netflix Opera Other,01:29:01,Not latest view,PL (Poland)
